230.45,31.98,31.99,234.12,223.05,135.13,288.11,15.03,15.68,30.71
230.45,31.98,31.99,234.12,223.05,135.13,288.11,15.03,15.68,30.71
230.45,31.98,31.99,234.12,223.05,135.13,288.11,15.03,15.68,30.71
230.45,31.98,31.99,234.12,223.05,135.13,288.11,15.03,15.68,30.71
