230.45,31.98,32.2,234.12,452.81,452.81,289.8,15.25,16.95,32.0
230.45,31.98,32.2,234.12,452.81,452.81,284.93,15.25,16.95,32.0
230.45,31.98,32.2,234.12,452.81,452.81,288.32,15.25,16.74,32.0
230.45,31.98,32.2,234.12,452.81,452.81,268.81,15.25,16.74,32.0
230.45,31.98,32.2,234.12,452.81,452.81,269.22,15.25,16.95,32.0
230.45,31.98,32.2,234.12,452.81,452.81,270.71,15.25,16.95,32.0
230.45,31.98,32.2,234.12,452.81,452.81,270.96,15.25,16.74,32.0
230.45,31.98,32.2,234.12,452.81,452.81,272.85,15.25,16.74,32.42
230.45,31.98,32.2,234.12,452.81,452.81,287.44,15.25,16.95,32.85
230.45,31.98,32.2,234.12,452.81,452.81,286.41,15.25,16.74,31.35
230.45,31.98,32.2,234.12,452.81,452.81,283.17,15.25,16.32,31.35
230.45,31.98,32.2,234.12,452.81,452.81,286.17,15.25,16.32,31.35
230.45,31.98,32.2,234.12,452.81,452.81,288.74,15.25,16.32,31.35
230.45,31.98,32.2,234.12,452.81,452.81,271.37,15.25,16.32,31.35
230.45,31.98,32.2,234.12,452.81,452.81,269.19,15.25,16.53,31.35
230.45,31.98,32.2,234.12,452.81,452.81,248.4,15.25,16.32,31.35
230.45,31.98,32.2,234.12,452.81,452.81,269.19,15.25,16.74,31.35
230.45,31.98,32.2,234.12,452.81,452.81,286.81,15.25,16.53,31.35
230.45,31.98,32.2,234.12,452.81,452.81,289.77,15.25,16.32,31.35
230.45,31.98,32.2,234.12,452.81,452.81,283.63,15.25,16.74,31.35
230.45,31.98,32.2,234.12,452.81,452.81,285.97,15.25,16.53,31.78
230.45,31.98,32.2,234.12,452.81,452.81,285.98,15.25,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,238.31,15.25,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,284.29,15.25,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,272.86,15.25,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,269.67,15.25,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,271.36,15.25,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,264.52,15.25,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,286.19,15.25,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,270.94,15.25,16.11,31.78
230.45,31.98,32.2,234.12,452.81,452.81,268.38,15.46,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,269.03,15.46,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,287.27,15.25,16.32,31.78
230.45,31.98,32.2,234.12,452.81,452.81,269.86,15.03,16.32,32.21
230.45,31.98,32.2,234.12,452.81,452.81,268.36,15.03,16.32,32.21
230.45,31.98,32.2,234.12,452.81,452.81,269.67,15.03,16.32,32.21
230.45,31.98,32.2,234.12,452.81,452.81,255.24,15.03,16.11,32.85
230.45,31.98,32.2,234.12,452.81,452.81,271.35,15.03,16.32,33.27
230.45,31.98,32.2,234.12,452.81,452.81,270.94,15.03,16.32,33.27
230.45,31.98,32.2,234.12,452.81,452.81,250.35,15.03,16.32,31.77
230.45,31.98,32.2,234.12,452.81,452.81,270.28,15.03,16.53,32.2
230.45,31.98,32.2,234.12,452.81,452.81,285.11,15.03,16.53,32.2
230.45,31.98,32.2,234.12,452.81,452.81,269.88,15.03,16.53,32.2
230.45,31.98,32.2,234.12,452.81,452.81,273.69,15.03,16.53,32.2
230.45,31.98,32.2,234.12,452.81,452.81,270.7,15.03,16.32,32.2
230.45,31.98,32.2,234.12,452.81,452.81,283.85,15.03,16.32,32.2
230.45,31.98,32.2,234.12,452.81,452.81,285.76,15.03,16.32,32.2
230.45,31.98,32.2,234.12,452.81,452.81,270.5,15.03,16.32,32.2
230.45,31.98,32.2,234.12,452.81,452.81,284.27,15.03,16.53,32.2
230.45,31.98,32.2,234.12,452.81,452.81,270.07,15.03,16.32,32.63
230.45,31.98,32.2,234.12,452.81,452.81,270.51,15.03,16.11,32.63
230.45,31.98,32.2,234.12,452.81,452.81,265.37,15.03,15.89,32.63
230.45,31.98,32.2,234.12,452.81,452.81,287.48,15.25,15.89,32.63
230.45,31.98,32.2,234.12,452.81,452.81,267.09,15.25,15.89,32.63
230.45,31.98,32.2,234.12,452.81,452.81,270.71,15.25,15.89,32.63
230.45,31.98,32.2,234.12,452.81,452.81,254.18,15.25,15.89,32.63
230.45,31.98,32.2,234.12,452.81,452.81,268.81,15.25,15.89,32.63
230.45,31.98,32.2,234.12,452.81,452.81,270.09,15.25,15.89,32.63
230.45,31.98,32.2,234.12,452.81,452.81,290.87,15.25,15.89,32.63
230.45,31.98,32.2,234.12,452.81,452.81,267.07,15.25,16.11,33.48
230.45,31.98,32.2,234.12,452.81,452.81,267.96,15.25,16.11,33.48
230.45,31.98,32.2,234.12,452.81,452.81,286.61,15.25,16.11,31.97
230.45,31.98,32.2,234.12,452.81,452.81,283.87,15.25,16.11,31.97
230.45,31.98,32.2,234.12,452.81,452.81,288.54,15.46,16.11,31.97
230.45,31.98,32.2,234.12,452.81,452.81,268.34,15.46,16.32,31.97
230.45,31.98,32.2,234.12,452.81,452.81,269.67,15.46,16.32,32.41
230.45,31.98,32.2,234.12,452.81,452.81,289.18,15.46,16.32,32.41
230.45,31.98,32.2,234.12,452.81,452.81,268.78,15.46,16.32,32.41
230.45,31.98,32.2,234.12,452.81,452.81,281.71,15.46,16.32,32.41
230.45,31.98,32.2,234.12,452.81,452.81,274.13,15.25,16.32,32.41
230.45,31.98,32.2,234.12,452.81,452.81,288.75,15.25,16.53,32.84
230.45,31.98,32.2,234.12,452.81,452.81,270.72,15.25,16.53,32.84
230.45,31.98,32.2,234.12,452.81,452.81,271.14,15.25,16.53,32.84
230.45,31.98,32.2,234.12,452.81,452.81,287.91,15.25,16.53,32.84
230.45,31.98,32.2,234.12,452.81,452.81,272.2,15.25,16.53,32.84
230.45,31.98,32.2,234.12,452.81,452.81,273.51,15.25,16.53,32.84
230.45,31.98,32.2,234.12,452.81,452.81,271.59,15.25,16.53,32.84
230.45,31.98,32.2,234.12,452.81,452.81,267.92,15.25,16.53,45.73
230.45,31.98,32.2,234.12,452.81,452.81,268.57,15.25,16.53,45.73
230.45,31.98,32.2,234.12,452.81,452.81,288.96,15.25,16.53,45.73
230.45,31.98,32.2,234.12,452.81,452.81,273.28,15.25,16.53,47.01
230.45,31.98,32.2,234.12,452.81,452.81,282.35,15.25,16.53,45.52
230.45,31.98,32.2,234.12,452.81,452.81,254.62,15.25,16.74,45.52
230.45,31.98,32.2,234.12,452.81,452.81,274.14,15.25,16.74,45.52
230.45,31.98,32.2,234.12,452.81,452.81,256.31,15.25,16.53,45.52
230.45,31.98,32.2,234.12,452.81,452.81,269.64,15.25,16.95,45.52
230.45,31.98,32.2,234.12,452.81,452.81,273.48,15.25,16.74,45.52
230.45,31.98,32.2,234.12,452.81,452.81,270.73,15.25,16.32,45.95
230.45,31.98,32.2,234.12,452.81,452.81,271.38,15.25,16.32,46.38
230.45,31.98,32.2,234.12,452.81,452.81,268.38,15.25,16.32,46.38
230.45,31.98,32.2,234.12,452.81,452.81,282.77,15.03,16.32,46.81
230.45,31.98,32.2,234.12,452.81,452.81,269.0,15.03,16.53,46.81
230.45,31.98,32.2,234.12,452.81,452.81,283.2,15.25,16.53,46.81
230.45,31.98,32.2,234.12,452.81,452.81,269.02,15.25,16.32,46.81
230.45,31.98,32.2,234.12,452.81,452.81,273.9,15.03,16.32,46.81
230.45,31.98,32.2,234.12,452.81,452.81,269.27,15.25,16.32,46.81
230.45,31.98,32.2,234.12,452.81,452.81,283.21,15.25,16.32,46.81
230.45,31.98,32.2,234.12,452.81,452.81,283.42,15.25,16.32,46.81
230.45,31.98,32.2,234.12,452.81,452.81,284.92,15.25,16.53,46.81
230.45,31.98,32.2,234.12,452.81,452.81,269.44,15.25,16.74,46.81
230.45,31.98,32.2,234.12,452.81,452.81,273.31,15.03,16.53,46.81
230.45,31.98,32.2,234.12,452.81,452.81,270.96,15.03,16.53,46.81
230.45,31.98,32.2,234.12,452.81,452.81,256.32,15.03,16.74,47.23
230.45,31.98,32.2,234.12,452.81,452.81,272.41,15.03,16.95,45.73
230.45,31.98,32.2,234.12,452.81,452.81,273.69,15.03,16.95,46.17
230.45,31.98,32.2,234.12,452.81,452.81,271.38,15.03,16.74,46.17
230.45,31.98,32.2,234.12,452.81,452.81,273.07,15.03,16.53,46.17
230.45,31.98,32.2,234.12,452.81,452.81,272.45,15.03,16.32,46.17
230.45,31.98,32.2,234.12,452.81,452.81,237.65,15.03,16.53,46.17
230.45,31.98,32.2,234.12,452.81,452.81,269.23,15.03,16.32,46.17
230.45,31.98,32.2,234.12,452.81,452.81,288.54,15.03,16.53,46.6
230.45,31.98,32.2,234.12,452.81,452.81,272.85,15.03,16.74,46.6
230.45,31.98,32.2,234.12,452.81,452.81,287.88,15.03,16.74,46.6
230.45,31.98,32.2,234.12,452.81,452.81,288.3,15.03,16.53,46.6
230.45,31.98,32.2,234.12,452.81,452.81,287.25,15.03,16.11,46.6
230.45,31.98,32.2,234.12,452.81,452.81,269.21,15.03,16.11,46.6
230.45,31.98,32.2,234.12,452.81,452.81,270.92,15.03,16.11,47.03
230.45,31.98,32.2,234.12,452.81,452.81,274.13,15.03,15.89,47.03
230.45,31.98,32.2,234.12,452.81,452.81,290.86,15.03,16.11,47.03
230.45,31.98,32.2,234.12,452.81,452.81,267.96,15.03,16.11,47.03
230.45,31.98,32.2,234.12,452.81,452.81,286.19,15.03,16.11,47.03
230.45,31.98,32.2,234.12,452.81,452.81,269.63,15.03,16.32,45.95
230.45,31.98,32.2,234.12,452.81,452.81,268.78,15.03,16.32,46.82
230.45,31.98,32.2,234.12,452.81,452.81,273.06,15.03,16.32,46.82
230.45,31.98,32.2,234.12,452.81,452.81,269.66,15.03,16.32,46.82
230.45,31.98,32.2,234.12,452.81,452.81,291.28,15.03,16.32,47.66
230.45,31.98,32.2,234.12,452.81,452.81,270.5,15.03,16.32,47.66
230.45,31.98,32.2,234.12,452.81,452.81,269.66,15.03,16.32,47.66
230.45,31.98,32.2,234.12,452.81,452.81,268.79,15.03,16.32,46.17
230.45,31.98,32.2,234.12,452.81,452.81,284.46,15.03,16.11,46.6
230.45,31.98,32.2,234.12,452.81,452.81,237.25,15.03,16.11,46.6
230.45,31.98,32.2,234.12,452.81,452.81,269.66,15.03,16.11,47.46
230.45,31.98,32.2,234.12,452.81,452.81,268.6,15.03,16.11,47.46
230.45,31.98,32.2,234.12,452.81,452.81,271.14,15.03,16.53,47.46
230.45,31.98,32.2,234.12,452.81,452.81,270.93,15.03,16.53,47.46
230.45,31.98,32.2,234.12,452.81,452.81,271.15,15.03,16.53,47.46
230.45,31.98,32.2,234.12,452.81,452.81,273.07,15.03,16.74,47.46
230.45,31.98,32.2,234.12,452.81,452.81,271.15,15.03,16.74,47.46
230.45,31.98,32.2,234.12,452.81,452.81,272.19,15.03,16.95,47.46
230.45,31.98,32.2,234.12,452.81,452.81,273.72,15.03,16.74,47.46
230.45,31.98,32.2,234.12,452.81,452.81,270.96,15.03,16.74,47.46
230.45,31.98,32.2,234.12,452.81,452.81,237.42,15.03,16.32,47.46
230.45,31.98,32.2,234.12,452.81,452.81,269.85,15.03,16.32,47.88
230.45,31.98,32.2,234.12,452.81,452.81,271.35,15.03,16.32,46.38
230.45,31.98,32.2,234.12,452.81,452.81,277.31,15.03,16.32,46.38
230.45,31.98,32.2,234.12,452.81,452.81,273.28,15.03,16.53,46.38
230.45,31.98,32.2,234.12,452.81,452.81,253.77,15.03,16.32,46.38
230.45,31.98,32.2,234.12,452.81,452.81,270.5,15.03,16.32,46.38
230.45,31.98,32.2,234.12,452.81,452.81,267.52,15.03,16.32,46.81
230.45,31.98,32.2,234.12,452.81,452.81,270.33,15.03,16.74,46.81
230.45,31.98,32.2,234.12,452.81,452.81,270.91,15.03,16.74,46.81
230.45,31.98,32.2,234.12,452.81,452.81,269.63,15.03,16.53,47.24
230.45,31.98,32.2,234.12,452.81,452.81,273.28,15.03,16.53,47.24
230.45,31.98,32.2,234.12,452.81,452.81,241.89,15.03,16.53,47.24
230.45,31.98,32.2,234.12,452.81,452.81,272.19,15.03,16.53,47.24
230.45,31.98,32.2,234.12,452.81,452.81,271.78,15.03,16.74,47.24
230.45,31.98,32.2,234.12,452.81,452.81,266.87,15.03,16.74,47.24
230.45,31.98,32.2,234.12,452.81,452.81,265.59,15.03,16.74,47.24
230.45,31.98,32.2,234.12,452.81,452.81,272.43,15.03,16.74,47.24
230.45,31.98,32.2,234.12,452.81,452.81,268.59,15.03,16.74,47.24
230.45,31.98,32.2,234.12,452.81,452.81,270.51,15.03,16.95,47.24
230.45,31.98,32.2,234.12,452.81,452.81,269.87,15.03,16.95,47.24
230.45,31.98,32.2,234.12,452.81,452.81,269.64,15.03,16.95,47.67
230.45,31.98,32.2,234.12,452.81,452.81,273.08,15.03,16.95,47.67
230.45,31.98,32.2,234.12,452.81,452.81,273.49,15.03,16.95,47.67
230.45,31.98,32.2,234.12,452.81,452.81,269.87,15.03,16.95,47.67
230.45,31.98,32.2,234.12,452.81,452.81,272.41,15.03,16.95,48.09
230.45,31.98,32.2,234.12,452.81,452.81,271.39,15.03,16.95,48.09
230.45,31.98,32.2,234.12,452.81,452.81,269.66,15.03,16.74,48.09
230.45,31.98,32.2,234.12,452.81,452.81,255.88,15.03,16.95,46.59
230.45,31.98,32.2,234.12,452.81,452.81,272.83,15.03,16.95,47.03
230.45,31.98,32.2,234.12,452.81,452.81,270.73,15.03,16.74,47.03
230.45,31.98,32.2,234.12,452.81,452.81,268.15,15.03,16.95,47.03
230.45,31.98,32.2,234.12,452.81,452.81,270.51,15.03,16.95,47.88
230.45,31.98,32.2,234.12,452.81,452.81,270.92,15.03,16.95,47.88
230.45,31.98,32.2,234.12,452.81,452.81,272.64,15.03,30.27,47.88
230.45,31.98,32.2,234.12,452.81,452.81,269.22,15.03,30.49,48.3
230.45,31.98,32.2,234.12,452.81,452.81,276.46,15.03,30.49,48.3
230.45,31.98,32.2,234.12,452.81,452.81,275.4,15.03,30.27,48.3
230.45,31.98,32.2,234.12,452.81,452.81,269.85,15.03,30.27,46.8
230.45,31.98,32.2,234.12,452.81,452.81,268.58,15.03,16.95,46.8
230.45,31.98,32.2,234.12,452.81,452.81,273.68,15.03,16.74,46.8
230.45,31.98,32.2,234.12,452.81,452.81,268.35,15.03,16.74,46.8
230.45,31.98,32.2,234.12,452.81,452.81,253.97,15.25,16.95,47.24
230.45,31.98,32.2,234.12,452.81,452.81,268.1,15.03,16.95,47.67
230.45,31.98,32.2,234.12,452.81,452.81,269.86,15.03,16.74,48.09
230.45,31.98,32.2,234.12,452.81,452.81,275.63,15.03,16.74,48.09
230.45,31.98,32.2,234.12,452.81,452.81,271.57,15.03,16.74,48.09
230.45,31.98,32.2,234.12,452.81,452.81,237.86,15.03,16.53,48.09
230.45,31.98,32.2,234.12,452.81,452.81,238.73,15.03,16.53,47.01
230.45,31.98,32.2,234.12,452.81,452.81,265.17,15.03,16.53,47.01
230.45,31.98,32.2,234.12,452.81,452.81,268.38,15.03,16.53,47.01
230.45,31.98,32.2,234.12,452.81,452.81,272.44,15.03,16.74,47.45
230.45,31.98,32.2,234.12,452.81,452.81,269.0,15.25,16.95,47.45
230.45,31.98,32.2,234.12,452.81,452.81,272.0,15.25,16.53,47.45
230.45,31.98,32.2,234.12,452.81,452.81,272.42,15.25,16.53,47.88
230.45,31.98,32.2,234.12,452.81,452.81,275.4,15.03,16.74,47.88
230.45,31.98,32.2,234.12,452.81,452.81,279.66,15.25,16.53,47.88
230.45,31.98,32.2,234.12,452.81,452.81,271.35,15.25,16.53,47.88
230.45,31.98,32.2,234.12,452.81,452.81,270.95,15.25,16.32,47.88
230.45,31.98,32.2,234.12,452.81,452.81,275.8,15.25,16.53,48.3
230.45,31.98,32.2,234.12,452.81,452.81,255.04,15.25,16.74,48.3
230.45,31.98,32.2,234.12,452.81,452.81,271.13,15.25,16.53,48.3
230.45,31.98,32.2,234.12,452.81,452.81,277.11,15.25,16.53,48.3
230.45,31.98,32.2,234.12,452.81,452.81,271.36,15.25,16.53,48.3
230.45,31.98,32.2,234.12,452.81,452.81,256.32,15.25,16.32,48.3
230.45,31.98,32.2,234.12,452.81,452.81,271.78,15.25,16.32,48.3
230.45,31.98,32.2,234.12,452.81,452.81,274.96,15.25,16.32,48.72
230.45,31.98,32.2,234.12,452.81,452.81,273.27,15.25,16.32,48.72
230.45,31.98,32.2,234.12,452.81,452.81,274.76,15.25,16.32,48.72
230.45,31.98,32.2,234.12,452.81,452.81,272.22,15.25,16.32,48.72
230.45,31.98,32.2,234.12,452.81,452.81,270.27,15.25,16.32,47.22
230.45,31.98,32.2,234.12,452.81,452.81,269.39,15.25,16.32,47.66
230.45,31.98,32.2,234.12,452.81,452.81,267.92,15.03,16.53,48.09
230.45,31.98,32.2,234.12,452.81,452.81,266.86,15.25,16.53,48.51
230.45,31.98,32.2,234.12,452.81,452.81,267.52,15.25,16.74,45.52
230.45,31.98,32.2,234.12,452.81,452.81,253.77,15.25,16.32,45.95
230.45,31.98,32.2,234.12,452.81,452.81,270.92,15.25,16.32,46.38
230.45,31.98,32.2,234.12,452.81,452.81,272.64,15.25,16.11,46.38
230.45,31.98,32.2,234.12,452.81,452.81,273.48,15.25,16.11,46.38
230.45,31.98,32.2,234.12,452.81,452.81,269.19,15.25,16.11,46.38
230.45,31.98,32.2,234.12,452.81,452.81,272.21,15.03,16.32,46.38
230.45,31.98,32.2,234.12,452.81,452.81,273.08,15.03,16.32,46.38
230.45,31.98,32.2,234.12,452.81,452.81,271.97,15.03,16.32,46.81
230.45,31.98,32.2,234.12,452.81,452.81,269.02,15.03,16.32,47.23
230.45,31.98,32.2,234.12,452.81,452.81,271.13,15.03,16.32,45.73
230.45,31.98,32.2,234.12,452.81,452.81,255.9,15.03,16.32,46.17
230.45,31.98,32.2,234.12,452.81,452.81,269.22,15.03,16.32,46.6
230.45,31.98,32.2,234.12,452.81,452.81,271.33,15.03,16.32,46.6
230.45,31.98,32.2,234.12,452.81,452.81,270.08,15.03,16.32,46.6
230.45,31.98,32.2,234.12,452.81,452.81,271.35,15.03,16.11,46.6
230.45,31.98,32.2,234.12,452.81,452.81,275.62,15.03,16.32,46.6
230.45,31.98,32.2,234.12,452.81,452.81,271.79,15.03,16.32,47.03
230.45,31.98,32.2,234.12,452.81,452.81,270.92,15.03,16.32,46.39
230.45,31.98,32.2,234.12,452.81,452.81,271.58,15.03,16.32,46.39
230.45,31.98,32.2,234.12,452.81,452.81,258.26,15.03,16.32,46.39
230.45,31.98,32.2,234.12,452.81,452.81,272.61,15.03,16.11,47.24
230.45,31.98,32.2,234.12,452.81,452.81,268.13,15.03,15.89,47.24
230.45,31.98,32.2,234.12,452.81,452.81,271.8,15.03,15.89,47.24
230.45,31.98,32.2,234.12,452.81,452.81,273.03,15.03,15.89,47.24
230.45,31.98,32.2,234.12,452.81,452.81,271.97,15.03,16.11,47.66
230.45,31.98,32.2,234.12,452.81,452.81,271.97,15.03,15.89,47.66
230.45,31.98,32.2,234.12,452.81,452.81,272.64,15.03,16.11,47.66
230.45,31.98,32.2,234.12,452.81,452.81,281.47,15.03,16.11,47.66
230.45,31.98,32.2,234.12,452.81,452.81,281.9,15.03,15.89,47.66
230.45,31.98,32.2,234.12,452.81,452.81,287.42,15.03,15.89,47.66
230.45,31.98,32.2,234.12,452.81,452.81,284.69,15.03,15.89,47.66
230.45,31.98,32.2,234.12,452.81,452.81,283.81,15.03,16.32,47.66
230.45,31.98,32.2,234.12,452.81,452.81,286.63,15.03,16.11,46.17
230.45,31.98,32.2,234.12,452.81,452.81,282.33,15.03,15.89,46.17
230.45,31.98,32.2,234.12,452.81,452.81,283.61,15.03,15.89,46.17
230.45,31.98,32.2,234.12,452.81,452.81,285.11,15.03,16.11,46.17
230.45,31.98,32.2,234.12,452.81,452.81,282.13,15.03,16.11,46.17
230.45,31.98,32.2,234.12,452.81,452.81,249.47,15.03,15.89,46.17
230.45,31.98,32.2,234.12,452.81,452.81,281.07,15.03,15.89,46.6
230.45,31.98,32.2,234.12,452.81,452.81,284.5,15.03,15.89,46.6
230.45,31.98,32.2,234.12,452.81,452.81,283.63,15.03,15.68,46.6
230.45,31.98,32.2,234.12,452.81,452.81,287.45,15.03,15.68,46.6
230.45,31.98,32.2,234.12,452.81,452.81,287.9,15.03,15.68,47.03
230.45,31.98,32.2,234.12,452.81,452.81,281.29,15.03,15.68,47.03
230.45,31.98,32.2,234.12,452.81,452.81,268.58,15.03,15.68,47.03
230.45,31.98,32.2,234.12,452.81,452.81,287.22,15.03,15.68,47.03
230.45,31.98,32.2,234.12,452.81,452.81,284.71,15.03,15.68,47.03
230.45,31.98,32.2,234.12,452.81,452.81,266.88,15.03,15.68,47.03
230.45,31.98,32.2,234.12,452.81,452.81,284.24,15.03,15.68,47.46
230.45,31.98,32.2,234.12,452.81,452.81,282.73,15.03,15.68,47.88
230.45,31.98,32.2,234.12,452.81,452.81,283.36,15.03,15.68,47.88
230.45,31.98,32.2,234.12,452.81,452.81,266.43,15.03,15.89,47.88
230.45,31.98,32.2,234.12,452.81,452.81,286.8,15.03,15.89,47.88
230.45,31.98,32.2,234.12,452.81,452.81,284.66,15.03,15.68,47.88
230.45,31.98,32.2,234.12,452.81,452.81,270.26,15.03,15.68,47.88
230.45,31.98,32.2,234.12,452.81,452.81,285.76,15.03,15.68,47.88
230.45,31.98,32.2,234.12,452.81,452.81,287.87,15.03,15.68,47.88
230.45,31.98,32.2,234.12,452.81,452.81,284.67,15.03,15.68,47.88
230.45,31.98,32.2,234.12,452.81,452.81,284.92,15.03,15.68,46.38
230.45,31.98,32.2,234.12,452.81,452.81,284.67,15.03,15.68,46.38
230.45,31.98,32.2,234.12,452.81,452.81,277.82,15.03,15.68,46.38
230.45,31.98,32.2,234.12,452.81,452.81,283.63,15.03,15.46,46.82
230.45,31.98,32.2,234.12,452.81,452.81,288.08,15.03,15.46,46.82
230.45,31.98,32.2,234.12,452.81,452.81,266.47,15.03,15.46,46.82
230.45,31.98,32.2,234.12,452.81,452.81,287.89,15.03,15.46,47.25
230.45,31.98,32.2,234.12,452.81,452.81,286.41,15.03,15.46,47.67
230.45,31.98,32.2,234.12,452.81,452.81,283.83,15.03,15.46,48.09
230.45,31.98,32.2,234.12,452.81,452.81,287.45,15.03,15.46,48.09
230.45,31.98,32.2,234.12,452.81,452.81,287.45,15.03,15.46,48.09
230.45,31.98,32.2,234.12,452.81,452.81,274.53,15.03,15.46,48.09
230.45,31.98,32.2,234.12,452.81,452.81,285.33,15.03,15.46,48.09
230.45,31.98,32.2,234.12,452.81,452.81,279.97,15.03,15.46,46.6
230.45,31.98,32.2,234.12,452.81,452.81,286.18,15.03,15.46,46.6
230.45,31.98,32.2,234.12,452.81,452.81,283.83,15.03,15.46,47.03
230.45,31.98,32.2,234.12,452.81,452.81,287.03,15.03,15.46,47.03
230.45,31.98,32.2,234.12,452.81,452.81,291.51,15.03,15.46,47.03
